id,version,date,business_line,products,plan_id,plant_cedis,address,country,group,latittude,longitude,articles,units,unit cost,income,admin_costs,production_costs
8382,Budget,2018.Apr,Breakfast and cereal,Pancakes,CO12,Plant | Colorado,BS20 7NZ,EUA,Plant,-104.604607,38.676463,1,"18,000",£2.19,"-£40,734","£14,815","£24,679"
8383,Budget,2018.Apr,Frozen foods,Four meat ravioli,CO07,"Plant |  Tijeras, Nvo. México ",SK6 2TE,EUA,Plant, ‎-106.675461,35.226997,1,"114,000",£2.08,"-£372,557","£65,676","£171,704"
8384,Budget,2018.Apr,Frozen foods,Four meat ravioli,CO08,"Plant | Rapid City, Dakota del Sur",BB12 7NG,EUA,Plant,-103.231018,44.080544,1,"62,000",£1.80,"-£158,862","£26,141","£85,635"
8385,Budget,2018.Apr,Frozen foods,Four meat ravioli,CO09,"Plant |  Pueblo, Colorado",DN21 1LG,EUA,Plant,-104.604607,38.276463,1,"33,700",£2.05,"-£68,881","£32,015","£36,921"
8386,Budget,2018.Apr,Frozen foods,Four meat ravioli,CO10,"Plant | Odessa, Texas",BA4 5QE,EUA,Plant,-102.367222,31.845556,1,"42,300",£1.75,"-£97,507","£24,700","£49,387"
8387,Budget,2018.Apr,Frozen foods,Four meat ravioli,CO11,Plant | Chihuahua,LL18 5JA,México,Plant,-106.069099,28.632996,1,"53,200",£1.62,"-£108,289","£20,743","£65,585"
8388,Budget,2018.Apr,Frozen foods,Four meat ravioli,CO12,Plant | Colorado,BS20 7NZ,EUA,Plant,-104.604607,38.676463,1,"20,900",£1.92,"-£40,958","£12,912","£27,215"
8389,Budget,2018.Apr,Frozen foods,Alfredo pasta,CO07,"Plant |  Tijeras, Nvo. México ",SK6 2TE,EUA,Plant, ‎-106.675461,35.226997,1,"275,000",£0.46,"-£201,152","£28,657","£97,895"
8390,Budget,2018.Apr,Frozen foods,Alfredo pasta,CO08,"Plant | Rapid City, Dakota del Sur",BB12 7NG,EUA,Plant,-103.231018,44.080544,1,"262,900",£0.39,"-£155,219","£19,679","£82,885"
8391,Budget,2018.Apr,Frozen foods,Alfredo pasta,CO09,"Plant |  Pueblo, Colorado",DN21 1LG,EUA,Plant,-104.604607,38.276463,1,"258,000",£0.41,"-£118,714","£47,372","£58,436"
8392,Budget,2018.Apr,Frozen foods,Alfredo pasta,CO10,"Plant | Odessa, Texas",BA4 5QE,EUA,Plant,-102.367222,31.845556,1,"190,200",£0.39,"-£88,767","£28,989","£45,237"
8393,Budget,2018.Apr,Frozen foods,Alfredo pasta,CO11,Plant | Chihuahua,LL18 5JA,México,Plant,-106.069099,28.632996,1,"292,500",£0.46,"-£172,176","£25,788","£108,798"
8394,Budget,2018.Apr,Frozen foods,Alfredo pasta,CO12,Plant | Colorado,BS20 7NZ,EUA,Plant,-104.604607,38.676463,1,"135,400",£0.33,"-£42,066","£15,463","£29,272"
8395,Budget,2018.Apr,Frozen foods,Italian meatballs,CO07,"Plant |  Tijeras, Nvo. México ",SK6 2TE,EUA,Plant, ‎-106.675461,35.226997,1,"92,700",£2.16,"-£271,504","£55,394","£145,185"
8396,Budget,2018.Apr,Frozen foods,Italian meatballs,CO08,"Plant | Rapid City, Dakota del Sur",BB12 7NG,EUA,Plant,-103.231018,44.080544,1,"53,400",£2.45,"-£187,159","£29,904","£100,733"
8397,Budget,2018.Apr,Frozen foods,Italian meatballs,CO09,"Plant |  Pueblo, Colorado",DN21 1LG,EUA,Plant,-104.604607,38.276463,1,"28,600",£2.60,"-£85,092","£35,874","£38,625"
8398,Budget,2018.Apr,Frozen foods,Italian meatballs,CO10,"Plant | Odessa, Texas",BA4 5QE,EUA,Plant,-102.367222,31.845556,1,"21,200",£2.70,"-£74,993","£18,237","£39,100"
8399,Budget,2018.Apr,Frozen foods,Italian meatballs,CO11,Plant | Chihuahua,LL18 5JA,México,Plant,-106.069099,28.632996,1,"38,900",£2.90,"-£134,615","£19,101","£93,535"
8400,Budget,2018.Apr,Frozen foods,Italian meatballs,CO12,Plant | Colorado,BS20 7NZ,EUA,Plant,-104.604607,38.676463,1,"9,700",£2.94,"-£27,689","£10,031","£18,440"
8401,Budget,2018.Apr,Frozen foods,Brocoli soup,CO07,"Plant |  Tijeras, Nvo. México ",SK6 2TE,EUA,Plant, ‎-106.675461,35.226997,1,"82,700",£2.45,"-£333,518","£48,840","£154,050"
8402,Budget,2018.Apr,Frozen foods,Brocoli soup,CO08,"Plant | Rapid City, Dakota del Sur",BB12 7NG,EUA,Plant,-103.231018,44.080544,1,"45,600",£2.59,"-£170,292","£24,892","£93,430"
8403,Budget,2018.Apr,Frozen foods,Brocoli soup,CO09,"Plant |  Pueblo, Colorado",DN21 1LG,EUA,Plant,-104.604607,38.276463,1,"46,700",£2.04,"-£100,049","£41,660","£53,456"
8404,Budget,2018.Apr,Frozen foods,Brocoli soup,CO10,"Plant | Odessa, Texas",BA4 5QE,EUA,Plant,-102.367222,31.845556,1,"33,500",£2.78,"-£104,897","£33,551","£59,531"
8405,Budget,2018.Apr,Frozen foods,Brocoli soup,CO11,Plant | Chihuahua,LL18 5JA,México,Plant,-106.069099,28.632996,1,"43,300",£2.57,"-£143,136","£24,582","£86,862"
8406,Budget,2018.Apr,Frozen foods,Brocoli soup,CO12,Plant | Colorado,BS20 7NZ,EUA,Plant,-104.604607,38.676463,1,"16,500",£2.87,"-£49,660","£13,504","£33,779"
8407,Budget,2018.Apr,Beverages,Soda,CO07,"Plant |  Tijeras, Nvo. México ",SK6 2TE,EUA,Plant, ‎-106.675461,35.226997,1,"110,100",£1.93,"-£286,430","£62,098","£150,576"
8408,Budget,2018.Apr,Beverages,Soda,CO08,"Plant | Rapid City, Dakota del Sur",BB12 7NG,EUA,Plant,-103.231018,44.080544,1,"87,900",£1.76,"-£210,826","£44,450","£110,417"
8409,Budget,2018.Apr,Beverages,Soda,CO09,"Plant |  Pueblo, Colorado",DN21 1LG,EUA,Plant,-104.604607,38.276463,1,"69,400",£2.06,"-£151,659","£59,348","£83,952"
8410,Budget,2018.Apr,Beverages,Soda,CO10,"Plant | Odessa, Texas",BA4 5QE,EUA,Plant,-102.367222,31.845556,1,"57,600",£1.49,"-£103,014","£35,152","£50,818"
8411,Budget,2018.Apr,Beverages,Soda,CO11,Plant | Chihuahua,LL18 5JA,México,Plant,-106.069099,28.632996,1,"110,200",£1.56,"-£194,817","£48,609","£123,577"
8412,Budget,2018.Apr,Beverages,Soda,CO12,Plant | Colorado,BS20 7NZ,EUA,Plant,-104.604607,38.676463,1,"14,200",£2.15,"-£34,575","£9,142","£21,412"
8413,Budget,2018.Apr,Beverages,Water,CO07,"Plant |  Tijeras, Nvo. México ",SK6 2TE,EUA,Plant, ‎-106.675461,35.226997,1,"62,100",£2.50,"-£236,790","£45,842","£109,508"
8414,Budget,2018.Apr,Beverages,Water,CO08,"Plant | Rapid City, Dakota del Sur",BB12 7NG,EUA,Plant,-103.231018,44.080544,1,"62,200",£1.78,"-£163,297","£20,416","£90,497"
8415,Budget,2018.Apr,Beverages,Water,CO09,"Plant |  Pueblo, Colorado",DN21 1LG,EUA,Plant,-104.604607,38.276463,1,"38,800",£1.76,"-£75,063","£27,068","£41,317"
8416,Budget,2018.Apr,Beverages,Water,CO10,"Plant | Odessa, Texas",BA4 5QE,EUA,Plant,-102.367222,31.845556,1,"33,300",£2.53,"-£93,360","£36,117","£48,114"
8417,Budget,2018.Apr,Beverages,Water,CO11,Plant | Chihuahua,LL18 5JA,México,Plant,-106.069099,28.632996,1,"60,300",£2.48,"-£195,543","£36,661","£113,049"
8418,Budget,2018.Apr,Beverages,Water,CO12,Plant | Colorado,BS20 7NZ,EUA,Plant,-104.604607,38.676463,1,"26,300",£2.06,"-£50,497","£16,901","£37,212"
8419,Budget,2018.Apr,Beverages,Coffee,CO07,"Plant |  Tijeras, Nvo. México ",SK6 2TE,EUA,Plant, ‎-106.675461,35.226997,1,"194,600",£1.19,"-£337,078","£68,537","£163,229"
8420,Budget,2018.Apr,Beverages,Coffee,CO08,"Plant | Rapid City, Dakota del Sur",BB12 7NG,EUA,Plant,-103.231018,44.080544,1,"154,300",£1.11,"-£216,418","£30,111","£141,214"
8421,Budget,2018.Apr,Beverages,Coffee,CO09,"Plant |  Pueblo, Colorado",DN21 1LG,EUA,Plant,-104.604607,38.276463,1,"50,300",£1.04,"-£65,230","£19,148","£33,238"
8422,Budget,2018.Apr,Beverages,Coffee,CO10,"Plant | Odessa, Texas",BA4 5QE,EUA,Plant,-102.367222,31.845556,1,"40,700",£1.32,"-£58,506","£16,393","£37,483"
8423,Budget,2018.Apr,Beverages,Coffee,CO11,Plant | Chihuahua,LL18 5JA,México,Plant,-106.069099,28.632996,1,"124,300",£0.97,"-£151,750","£34,507","£86,121"
8424,Budget,2018.Apr,Beverages,Coffee,CO12,Plant | Colorado,BS20 7NZ,EUA,Plant,-104.604607,38.676463,1,"42,700",£1.43,"-£58,588","£19,177","£42,078"
8425,Budget,2018.Apr,Beverages,Tea,CO07,"Plant |  Tijeras, Nvo. México ",SK6 2TE,EUA,Plant, ‎-106.675461,35.226997,1,"285,900",£0.68,"-£320,898","£57,631","£136,799"
8426,Budget,2018.Apr,Beverages,Tea,CO08,"Plant | Rapid City, Dakota del Sur",BB12 7NG,EUA,Plant,-103.231018,44.080544,1,"166,400",£0.70,"-£170,269","£27,789","£88,783"
8427,Budget,2018.Apr,Beverages,Tea,CO09,"Plant |  Pueblo, Colorado",DN21 1LG,EUA,Plant,-104.604607,38.276463,1,"83,900",£0.82,"-£77,437","£27,571","£41,314"
8428,Budget,2018.Apr,Beverages,Tea,CO10,"Plant | Odessa, Texas",BA4 5QE,EUA,Plant,-102.367222,31.845556,1,"62,700",£0.92,"-£70,768","£17,927","£39,873"
8429,Budget,2018.Apr,Beverages,Tea,CO11,Plant | Chihuahua,LL18 5JA,México,Plant,-106.069099,28.632996,1,"153,600",£0.70,"-£147,422","£24,669","£82,915"
8430,Budget,2018.Apr,Beverages,Tea,CO12,Plant | Colorado,BS20 7NZ,EUA,Plant,-104.604607,38.676463,1,"40,000",£0.71,"-£33,630","£10,577","£17,851"
8431,Budget,2018.Apr,Snacks,Chips,CO07,"Plant |  Tijeras, Nvo. México ",SK6 2TE,EUA,Plant, ‎-106.675461,35.226997,1,"111,900",£1.72,"-£320,296","£39,307","£153,303"
8432,Budget,2018.Apr,Snacks,Chips,CO08,"Plant | Rapid City, Dakota del Sur",BB12 7NG,EUA,Plant,-103.231018,44.080544,1,"62,100",£2.07,"-£184,396","£22,059","£106,761"
8433,Budget,2018.Apr,Snacks,Chips,CO09,"Plant |  Pueblo, Colorado",DN21 1LG,EUA,Plant,-104.604607,38.276463,1,"31,100",£2.35,"-£86,980","£27,485","£45,465"
8434,Budget,2018.Apr,Snacks,Chips,CO10,"Plant | Odessa, Texas",BA4 5QE,EUA,Plant,-102.367222,31.845556,1,"30,500",£2.10,"-£79,732","£25,465","£38,551"
8435,Budget,2018.Apr,Snacks,Chips,CO11,Plant | Chihuahua,LL18 5JA,México,Plant,-106.069099,28.632996,1,"51,400",£2.29,"-£161,861","£25,046","£92,403"
8436,Budget,2018.Apr,Snacks,Chips,CO12,Plant | Colorado,BS20 7NZ,EUA,Plant,-104.604607,38.676463,1,"24,900",£1.91,"-£51,468","£15,210","£32,427"
8437,Budget,2018.Apr,Snacks,Cookies,CO07,"Plant |  Tijeras, Nvo. México ",SK6 2TE,EUA,Plant, ‎-106.675461,35.226997,1,"87,700",£2.01,"-£292,692","£43,473","£132,911"
8438,Budget,2018.Apr,Snacks,Cookies,CO08,"Plant | Rapid City, Dakota del Sur",BB12 7NG,EUA,Plant,-103.231018,44.080544,1,"59,700",£1.92,"-£159,851","£31,023","£83,699"
8439,Budget,2018.Apr,Snacks,Cookies,CO09,"Plant |  Pueblo, Colorado",DN21 1LG,EUA,Plant,-104.604607,38.276463,1,"46,000",£1.38,"-£63,668","£26,460","£37,142"
8440,Budget,2018.Apr,Snacks,Cookies,CO10,"Plant | Odessa, Texas",BA4 5QE,EUA,Plant,-102.367222,31.845556,1,"43,600",£1.84,"-£93,999","£34,407","£45,964"
8441,Budget,2018.Apr,Snacks,Cookies,CO11,Plant | Chihuahua,LL18 5JA,México,Plant,-106.069099,28.632996,1,"59,100",£1.91,"-£147,678","£28,624","£84,451"
8442,Budget,2018.Apr,Snacks,Cookies,CO12,Plant | Colorado,BS20 7NZ,EUA,Plant,-104.604607,38.676463,1,"22,600",£1.67,"-£37,360","£13,195","£24,623"
8443,Budget,2018.Apr,Snacks,Crackers,CO07,"Plant |  Tijeras, Nvo. México ",SK6 2TE,EUA,Plant, ‎-106.675461,35.226997,1,"62,900",£2.73,"-£242,271","£38,226","£133,299"
8444,Budget,2018.Apr,Snacks,Crackers,CO08,"Plant | Rapid City, Dakota del Sur",BB12 7NG,EUA,Plant,-103.231018,44.080544,1,"48,200",£2.37,"-£165,082","£27,089","£87,380"
8445,Budget,2018.Apr,Snacks,Crackers,CO09,"Plant |  Pueblo, Colorado",DN21 1LG,EUA,Plant,-104.604607,38.276463,1,"37,700",£2.52,"-£109,390","£39,770","£55,195"
8446,Budget,2018.Apr,Snacks,Crackers,CO10,"Plant | Odessa, Texas",BA4 5QE,EUA,Plant,-102.367222,31.845556,1,"30,100",£2.31,"-£84,058","£25,450","£44,214"
8447,Budget,2018.Apr,Snacks,Crackers,CO11,Plant | Chihuahua,LL18 5JA,México,Plant,-106.069099,28.632996,1,"64,700",£2.23,"-£172,893","£32,851","£111,570"
8448,Budget,2018.Apr,Snacks,Crackers,CO12,Plant | Colorado,BS20 7NZ,EUA,Plant,-104.604607,38.676463,1,"21,200",£2.07,"-£48,283","£14,129","£29,740"
8449,Budget,2018.May,Dairy,Cheese,CO07,"Plant |  Tijeras, Nvo. México ",SK6 2TE,EUA,Plant, ‎-106.675461,35.226997,1,"102,600",£1.99,"-£269,821","£41,753","£162,614"
8450,Budget,2018.May,Dairy,Cheese,CO08,"Plant | Rapid City, Dakota del Sur",BB12 7NG,EUA,Plant,-103.231018,44.080544,1,"35,900",£2.23,"-£119,167","£18,202","£61,780"
8451,Budget,2018.May,Dairy,Cheese,CO09,"Plant |  Pueblo, Colorado",DN21 1LG,EUA,Plant,-104.604607,38.276463,1,"36,400",£2.40,"-£85,746","£36,875","£50,535"
8452,Budget,2018.May,Dairy,Cheese,CO10,"Plant | Odessa, Texas",BA4 5QE,EUA,Plant,-102.367222,31.845556,1,"35,600",£1.95,"-£89,684","£20,971","£48,322"
8453,Budget,2018.May,Dairy,Cheese,CO11,Plant | Chihuahua,LL18 5JA,México,Plant,-106.069099,28.632996,1,"63,300",£2.18,"-£170,967","£34,631","£103,455"
8454,Budget,2018.May,Dairy,Cheese,CO12,Plant | Colorado,BS20 7NZ,EUA,Plant,-104.604607,38.676463,1,"12,300",£2.41,"-£34,820","£8,918","£20,686"
8455,Budget,2018.May,Dairy,Butter and margarine,CO07,"Plant |  Tijeras, Nvo. México ",SK6 2TE,EUA,Plant, ‎-106.675461,35.226997,1,"68,000",£2.93,"-£268,742","£36,663","£162,803"
8456,Budget,2018.May,Dairy,Butter and margarine,CO08,"Plant | Rapid City, Dakota del Sur",BB12 7NG,EUA,Plant,-103.231018,44.080544,1,"61,200",£2.18,"-£174,734","£31,348","£102,351"
8457,Budget,2018.May,Dairy,Butter and margarine,CO09,"Plant |  Pueblo, Colorado",DN21 1LG,EUA,Plant,-104.604607,38.276463,1,"56,500",£2.25,"-£132,260","£52,880","£74,405"
8458,Budget,2018.May,Dairy,Butter and margarine,CO10,"Plant | Odessa, Texas",BA4 5QE,EUA,Plant,-102.367222,31.845556,1,"26,200",£2.98,"-£86,067","£34,601","£43,476"
8459,Budget,2018.May,Dairy,Butter and margarine,CO11,Plant | Chihuahua,LL18 5JA,México,Plant,-106.069099,28.632996,1,"64,800",£2.14,"-£175,425","£34,627","£104,230"
8460,Budget,2018.May,Dairy,Butter and margarine,CO12,Plant | Colorado,BS20 7NZ,EUA,Plant,-104.604607,38.676463,1,"12,200",£2.64,"-£31,938","£10,805","£21,451"
8461,Budget,2018.May,Breakfast and cereal,Cereal,CO07,"Plant |  Tijeras, Nvo. México ",SK6 2TE,EUA,Plant, ‎-106.675461,35.226997,1,"136,400",£1.86,"-£358,080","£65,037","£188,724"
8462,Budget,2018.May,Breakfast and cereal,Cereal,CO08,"Plant | Rapid City, Dakota del Sur",BB12 7NG,EUA,Plant,-103.231018,44.080544,1,"58,400",£2.43,"-£176,916","£34,726","£106,940"
8463,Budget,2018.May,Breakfast and cereal,Cereal,CO09,"Plant |  Pueblo, Colorado",DN21 1LG,EUA,Plant,-104.604607,38.276463,1,"23,400",£2.48,"-£63,707","£27,736","£30,295"
8464,Budget,2018.May,Breakfast and cereal,Cereal,CO10,"Plant | Odessa, Texas",BA4 5QE,EUA,Plant,-102.367222,31.845556,1,"32,100",£1.90,"-£73,506","£21,521","£39,620"
8465,Budget,2018.May,Breakfast and cereal,Cereal,CO11,Plant | Chihuahua,LL18 5JA,México,Plant,-106.069099,28.632996,1,"56,400",£2.07,"-£147,344","£34,589","£81,877"
8466,Budget,2018.May,Breakfast and cereal,Cereal,CO12,Plant | Colorado,BS20 7NZ,EUA,Plant,-104.604607,38.676463,1,"20,600",£2.08,"-£46,094","£16,779","£26,095"
8467,Budget,2018.May,Breakfast and cereal,Granola,CO07,"Plant |  Tijeras, Nvo. México ",SK6 2TE,EUA,Plant, ‎-106.675461,35.226997,1,"92,300",£2.07,"-£291,527","£42,394","£148,888"
8468,Budget,2018.May,Breakfast and cereal,Granola,CO08,"Plant | Rapid City, Dakota del Sur",BB12 7NG,EUA,Plant,-103.231018,44.080544,1,"70,000",£1.63,"-£150,947","£22,270","£91,956"
8469,Budget,2018.May,Breakfast and cereal,Granola,CO09,"Plant |  Pueblo, Colorado",DN21 1LG,EUA,Plant,-104.604607,38.276463,1,"79,800",£1.52,"-£142,677","£43,360","£78,119"
8470,Budget,2018.May,Breakfast and cereal,Granola,CO10,"Plant | Odessa, Texas",BA4 5QE,EUA,Plant,-102.367222,31.845556,1,"29,900",£1.58,"-£59,080","£17,544","£29,800"
8471,Budget,2018.May,Breakfast and cereal,Granola,CO11,Plant | Chihuahua,LL18 5JA,México,Plant,-106.069099,28.632996,1,"94,500",£1.57,"-£163,752","£26,829","£121,598"
8472,Budget,2018.May,Breakfast and cereal,Granola,CO12,Plant | Colorado,BS20 7NZ,EUA,Plant,-104.604607,38.676463,1,"30,900",£1.51,"-£45,508","£13,869","£32,657"
8473,Budget,2018.May,Breakfast and cereal,Pancakes,CO07,"Plant |  Tijeras, Nvo. México ",SK6 2TE,EUA,Plant, ‎-106.675461,35.226997,1,"62,600",£2.89,"-£290,800","£49,435","£131,764"
8474,Budget,2018.May,Breakfast and cereal,Pancakes,CO08,"Plant | Rapid City, Dakota del Sur",BB12 7NG,EUA,Plant,-103.231018,44.080544,1,"70,800",£2.46,"-£224,820","£37,042","£137,348"
8475,Budget,2018.May,Breakfast and cereal,Pancakes,CO09,"Plant |  Pueblo, Colorado",DN21 1LG,EUA,Plant,-104.604607,38.276463,1,"28,200",£2.78,"-£90,527","£36,529","£41,946"
8476,Budget,2018.May,Breakfast and cereal,Pancakes,CO10,"Plant | Odessa, Texas",BA4 5QE,EUA,Plant,-102.367222,31.845556,1,"24,600",£2.31,"-£69,339","£19,640","£37,196"
8477,Budget,2018.May,Breakfast and cereal,Pancakes,CO11,Plant | Chihuahua,LL18 5JA,México,Plant,-106.069099,28.632996,1,"56,300",£2.96,"-£188,768","£38,842","£127,764"
8478,Budget,2018.May,Breakfast and cereal,Pancakes,CO12,Plant | Colorado,BS20 7NZ,EUA,Plant,-104.604607,38.676463,1,"19,700",£2.91,"-£59,687","£18,008","£39,279"
8479,Budget,2018.May,Frozen foods,Four meat ravioli,CO07,"Plant |  Tijeras, Nvo. México ",SK6 2TE,EUA,Plant, ‎-106.675461,35.226997,1,"149,300",£1.62,"-£335,931","£48,374","£193,605"
8480,Budget,2018.May,Frozen foods,Four meat ravioli,CO08,"Plant | Rapid City, Dakota del Sur",BB12 7NG,EUA,Plant,-103.231018,44.080544,1,"90,700",£1.64,"-£180,874","£30,653","£118,182"
8481,Budget,2018.May,Frozen foods,Four meat ravioli,CO09,"Plant |  Pueblo, Colorado",DN21 1LG,EUA,Plant,-104.604607,38.276463,1,"61,700",£1.45,"-£107,614","£33,863","£55,785"
8482,Budget,2018.May,Frozen foods,Four meat ravioli,CO10,"Plant | Odessa, Texas",BA4 5QE,EUA,Plant,-102.367222,31.845556,1,"59,300",£1.55,"-£98,988","£29,053","£62,941"
8483,Budget,2018.May,Frozen foods,Four meat ravioli,CO11,Plant | Chihuahua,LL18 5JA,México,Plant,-106.069099,28.632996,1,"157,300",£1.44,"-£277,149","£52,765","£173,798"
8484,Budget,2018.May,Frozen foods,Four meat ravioli,CO12,Plant | Colorado,BS20 7NZ,EUA,Plant,-104.604607,38.676463,1,"21,700",£2.08,"-£52,050","£15,268","£29,959"
8485,Budget,2018.May,Frozen foods,Alfredo pasta,CO07,"Plant |  Tijeras, Nvo. México ",SK6 2TE,EUA,Plant, ‎-106.675461,35.226997,1,"430,300",£0.41,"-£237,918","£47,237","£129,199"
8486,Budget,2018.May,Frozen foods,Alfredo pasta,CO08,"Plant | Rapid City, Dakota del Sur",BB12 7NG,EUA,Plant,-103.231018,44.080544,1,"455,600",£0.46,"-£271,218","£51,545","£158,093"
8487,Budget,2018.May,Frozen foods,Alfredo pasta,CO09,"Plant |  Pueblo, Colorado",DN21 1LG,EUA,Plant,-104.604607,38.276463,1,"338,600",£0.36,"-£135,799","£48,169","£73,790"
8488,Budget,2018.May,Frozen foods,Alfredo pasta,CO10,"Plant | Odessa, Texas",BA4 5QE,EUA,Plant,-102.367222,31.845556,1,"186,100",£0.39,"-£93,765","£26,085","£46,527"
8489,Budget,2018.May,Frozen foods,Alfredo pasta,CO11,Plant | Chihuahua,LL18 5JA,México,Plant,-106.069099,28.632996,1,"397,800",£0.47,"-£213,066","£38,217","£148,795"
8490,Budget,2018.May,Frozen foods,Alfredo pasta,CO12,Plant | Colorado,BS20 7NZ,EUA,Plant,-104.604607,38.676463,1,"115,800",£0.36,"-£40,083","£16,871","£24,857"
8491,Budget,2018.May,Frozen foods,Italian meatballs,CO07,"Plant |  Tijeras, Nvo. México ",SK6 2TE,EUA,Plant, ‎-106.675461,35.226997,1,"117,000",£2.13,"-£345,198","£60,788","£188,671"
8492,Budget,2018.May,Frozen foods,Italian meatballs,CO08,"Plant | Rapid City, Dakota del Sur",BB12 7NG,EUA,Plant,-103.231018,44.080544,1,"63,200",£2.32,"-£193,386","£36,546","£110,286"
8493,Budget,2018.May,Frozen foods,Italian meatballs,CO09,"Plant |  Pueblo, Colorado",DN21 1LG,EUA,Plant,-104.604607,38.276463,1,"21,900",£2.78,"-£71,787","£28,580","£32,381"
8494,Budget,2018.May,Frozen foods,Italian meatballs,CO10,"Plant | Odessa, Texas",BA4 5QE,EUA,Plant,-102.367222,31.845556,1,"22,200",£2.58,"-£75,625","£18,895","£38,410"
8495,Budget,2018.May,Frozen foods,Italian meatballs,CO11,Plant | Chihuahua,LL18 5JA,México,Plant,-106.069099,28.632996,1,"84,300",£2.11,"-£210,679","£34,682","£143,508"
8496,Budget,2018.May,Frozen foods,Italian meatballs,CO12,Plant | Colorado,BS20 7NZ,EUA,Plant,-104.604607,38.676463,1,"20,300",£2.51,"-£47,679","£14,265","£36,631"
8497,Budget,2018.May,Frozen foods,Brocoli soup,CO07,"Plant |  Tijeras, Nvo. México ",SK6 2TE,EUA,Plant, ‎-106.675461,35.226997,1,"80,500",£1.99,"-£224,499","£37,468","£123,036"
8498,Budget,2018.May,Frozen foods,Brocoli soup,CO08,"Plant | Rapid City, Dakota del Sur",BB12 7NG,EUA,Plant,-103.231018,44.080544,1,"58,700",£2.34,"-£181,582","£39,807","£97,733"
8499,Budget,2018.May,Frozen foods,Brocoli soup,CO09,"Plant |  Pueblo, Colorado",DN21 1LG,EUA,Plant,-104.604607,38.276463,1,"39,100",£2.51,"-£113,496","£45,783","£52,188"
8500,Budget,2018.May,Frozen foods,Brocoli soup,CO10,"Plant | Odessa, Texas",BA4 5QE,EUA,Plant,-102.367222,31.845556,1,"32,600",£2.69,"-£96,549","£32,862","£54,822"
8501,Budget,2018.May,Frozen foods,Brocoli soup,CO11,Plant | Chihuahua,LL18 5JA,México,Plant,-106.069099,28.632996,1,"71,100",£2.27,"-£181,245","£41,378","£120,239"
8502,Budget,2018.May,Frozen foods,Brocoli soup,CO12,Plant | Colorado,BS20 7NZ,EUA,Plant,-104.604607,38.676463,1,"22,800",£2.85,"-£67,645","£20,890","£43,990"
8503,Budget,2018.May,Beverages,Soda,CO07,"Plant |  Tijeras, Nvo. México ",SK6 2TE,EUA,Plant, ‎-106.675461,35.226997,1,"153,300",£2.07,"-£447,455","£88,030","£229,546"
8504,Budget,2018.May,Beverages,Soda,CO08,"Plant | Rapid City, Dakota del Sur",BB12 7NG,EUA,Plant,-103.231018,44.080544,1,"69,600",£1.97,"-£178,851","£41,143","£96,147"
8505,Budget,2018.May,Beverages,Soda,CO09,"Plant |  Pueblo, Colorado",DN21 1LG,EUA,Plant,-104.604607,38.276463,1,"78,200",£1.49,"-£136,227","£40,354","£76,245"
8506,Budget,2018.May,Beverages,Soda,CO10,"Plant | Odessa, Texas",BA4 5QE,EUA,Plant,-102.367222,31.845556,1,"83,600",£1.48,"-£142,616","£52,070","£71,782"
8507,Budget,2018.May,Beverages,Soda,CO11,Plant | Chihuahua,LL18 5JA,México,Plant,-106.069099,28.632996,1,"120,600",£1.79,"-£251,803","£40,143","£175,781"
8508,Budget,2018.May,Beverages,Soda,CO12,Plant | Colorado,BS20 7NZ,EUA,Plant,-104.604607,38.676463,1,"31,200",£1.78,"-£60,861","£17,392","£38,112"
8509,Budget,2018.May,Beverages,Water,CO07,"Plant |  Tijeras, Nvo. México ",SK6 2TE,EUA,Plant, ‎-106.675461,35.226997,1,"81,500",£2.34,"-£303,462","£41,097","£149,905"
8510,Budget,2018.May,Beverages,Water,CO08,"Plant | Rapid City, Dakota del Sur",BB12 7NG,EUA,Plant,-103.231018,44.080544,1,"52,400",£2.46,"-£163,028","£26,493","£102,646"
